kepoi_name,koi_disposition,koi_period,koi_impact,koi_duration,koi_depth,koi_ror,koi_srho,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sdec,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_dikco_mra,koi_dikco_mdec,koi_dikco_msky
K06766.01,FALSE POSITIVE,0.85451,0.4204,3.723,13.7,0.00344,0.13627,0.35,0.0169,76.2,1928.0,3269.09,1.739,17.84107,7.90413,9.0,5922.0,4.454,-0.4,0.921,0.881,12.812,13.241,12.772,12.628,12.587,11.689,11.372,11.313,0.448,19.39158,42.27792,0.62,0.34,-1e-05,0.0,0.03,1.0,1.0,0.1,1.3,1.3
K06769.01,FALSE POSITIVE,9.12209,1.104,4.62417,58790.0,0.46411,0.70059,52.66,0.0849,85.65,904.0,157.73,14.5523,762.52704,5104.599,1599.1,5857.0,4.396,-0.04,1.039,0.981,13.666,14.144,13.628,13.461,13.42,12.546,12.22,12.14,0.0,19.5383,42.28023,-0.1342,-0.1225,0.0056,0.0,-0.077,-0.003,0.077,-0.051,-0.168,0.176
K07886.01,FALSE POSITIVE,366.71923,0.592,9.8,246.4,0.01498,1.84205,3.35,1.0767,89.86,383.0,5.09,235.7,5.6584,8.19583,9.8,6295.0,3.907,-0.18,2.049,1.237,13.302,13.683,13.252,13.139,13.089,12.198,11.956,11.878,0.0,19.67967,44.41949,-8.6,-0.4,0.00229,0.00015,-4.7,-0.95,4.8,-4.8,-0.69,4.9
K06894.01,FALSE POSITIVE,6.37345,1.284,3.9377,6084.6,0.3768,0.11607,51.6,0.0633,78.23,1169.0,441.1,6.293,108.57748,1225.7109,258.1,5953.0,4.161,-0.58,1.254,0.831,13.583,14.061,13.561,13.379,13.297,12.365,12.012,11.908,0.0,19.72818,43.2847,0.1286,-4.2345,-0.00255,0.02498,0.309,-3.697,3.709,0.126,-3.552,3.555
K06896.01,FALSE POSITIVE,0.81139,0.345,1.0114,139.9,0.01081,5.78123,14.74,0.0238,86.63,5043.0,153237.23,5.86,4.66012,11.27756,19.2,4994.0,2.682,0.07,12.487,2.731,11.817,12.735,11.798,11.424,11.188,10.003,9.48,9.371,0.0,19.87005,43.23315,1.19,-0.08,-8e-05,1e-05,1.618,-4.557,4.836,1.676,-4.537,4.837
K06897.01,FALSE POSITIVE,14.64946,0.175,2.883,221.0,0.01334,5.12828,1.0,0.1023,89.95,574.0,25.65,38.7,15.27434,7.70474,7.4,5017.0,4.585,-0.48,0.688,0.663,15.376,16.104,15.324,15.064,14.903,13.895,13.362,13.25,0.159,18.85285,43.37528,0.9,1.5,-0.00024,-0.00033,-0.9,-1.07,1.4,-1.09,-1.11,1.56
K06898.01,FALSE POSITIVE,321.00742,0.6639,13.01,307.1,0.0169,0.56181,3.7,0.8746,89.95,351.0,3.59,145.2,7.04355,7.23632,11.1,5258.0,3.771,-0.5,2.004,0.864,13.636,14.295,13.596,13.354,13.214,12.175,11.705,11.618,0.0,18.9128,43.36801,2.8,1.1,-0.00078,-0.00033,2.1,1.4,2.5,2.1,1.5,2.5
K06899.01,FALSE POSITIVE,27.81892,0.606,8.3777,238220.0,0.50044,1.03359,50.0,0.1795,89.0,610.0,32.75,34.84,2781.6868,5966.992,156.8,6126.0,4.513,-0.32,0.915,0.994,15.325,15.763,15.282,15.137,15.073,14.157,13.792,13.726,0.0,19.08513,43.33915,-0.1156,0.0392,-0.01,0.0,0.008,-0.012,0.014,-0.156,0.016,0.156
K06900.01,FALSE POSITIVE,8.46771,1.054,4.05376,77324.0,0.47776,1.20111,43.98,0.0794,86.35,844.0,120.02,16.574,617.47906,6199.2515,976.0,5873.0,4.554,-0.3,0.843,0.93,14.408,14.88,14.357,14.205,14.145,13.194,12.842,12.802,0.0,19.14195,43.34411,-0.3994,-0.0545,0.0415,0.021,-0.575,-0.287,0.642,-0.435,-0.175,0.469
K06901.01,FALSE POSITIVE,24.70362,0.206,6.9719,217540.0,0.42446,1.72295,30.13,0.1484,89.69,464.0,10.99,38.163,2300.6394,4912.5977,268.7,5030.0,4.665,-0.46,0.65,0.717,15.517,16.232,15.466,15.211,15.05,13.979,13.511,13.419,0.0,19.14563,43.36715,0.0101,0.2057,0.27,-0.21,-0.078,0.071,0.106,-0.001,0.044,0.044
K07025.01,FALSE POSITIVE,5.13487,1.137,48.69,115.8,0.14791,0.00109,16.17,0.0548,8.42,1040.0,276.25,1.15,3.54905,14.32699,36.1,5515.0,4.357,-0.12,1.001,0.831,14.49,15.088,14.432,14.234,14.127,13.13,12.731,12.653,0.389,19.49956,44.33358,0.61,0.5,-3e-05,-2e-05,0.38,0.46,0.6,0.41,0.65,0.77
K07026.01,FALSE POSITIVE,5.25192,0.317,5.59653,296480.0,0.51333,0.82803,51.51,0.0591,88.3,1060.0,299.43,10.6482,1573.9478,14686.157,6979.7,6099.0,4.511,-0.28,0.919,1.0,14.912,15.352,14.868,14.724,14.666,13.774,13.472,13.391,0.0,19.66669,44.32103,-0.53083,0.0291,-0.343,0.1,0.129,-0.017,0.13,-0.049,-0.052,0.072
K07027.01,FALSE POSITIVE,3.62944,0.253,5.94104,130080.0,0.33582,0.33787,40.08,0.046,87.65,1351.0,787.91,6.1734,2025.4147,14726.335,5131.4,6284.0,4.355,-0.36,1.093,0.986,12.789,13.138,12.745,12.64,12.625,11.766,11.499,11.434,0.0,19.75316,44.33303,-0.1205,0.1148,-0.0401,-0.0256,-0.015,0.113,0.114,-0.023,0.051,0.056
K07028.01,FALSE POSITIVE,43.26331,0.555,10.0915,359090.0,0.62661,1.26972,62.75,0.2212,89.36,505.0,15.38,50.0837,3240.2207,12874.616,2415.6,5623.0,4.4,-0.42,0.917,0.77,14.977,15.566,14.951,14.724,14.628,13.688,13.286,13.216,0.0,19.75811,44.38358,-0.06942,0.15853,0.009,-0.106,0.015,0.089,0.09,-0.082,0.042,0.092
K07029.01,FALSE POSITIVE,6.04203,0.689,8.0666,132860.0,0.37354,0.16781,23.94,0.0544,84.24,729.0,66.7,6.8671,543.8765,4202.9165,312.5,5030.0,4.67,-1.14,0.587,0.587,13.373,14.086,13.361,13.068,12.889,11.847,11.318,11.173,0.0,19.7705,44.31022,-0.03812,-0.0279,0.001,0.003,-0.031,-0.002,0.031,-0.037,-0.074,0.083
K07030.01,FALSE POSITIVE,2.89209,1.062,3.16757,71631.0,0.47127,0.84698,47.55,0.0379,81.53,1225.0,531.42,7.208,283.66302,3174.9177,563.9,5622.0,4.443,-0.16,0.924,0.864,15.599,16.22,15.556,15.332,15.204,14.261,13.851,13.83,0.0,19.80737,44.39989,0.0284,0.0738,0.0001,-0.002,0.007,0.037,0.038,0.05,0.062,0.08
K07031.01,FALSE POSITIVE,5.40598,0.013,2.79,461.0,0.01896,2.22588,31.78,0.0882,89.95,2818.0,14885.1,15.09,3.64839,15.07255,23.5,4840.0,2.56,0.21,15.355,3.121,12.504,13.469,12.462,12.091,11.854,10.606,10.033,9.893,0.0,19.81946,44.35621,-2.8,3.47,0.00083,-0.00107,-1.72,2.32,2.89,-1.9,2.35,3.02
K07160.01,FALSE POSITIVE,0.64585,0.476,1.2082,54.9,0.00691,2.2788,0.69,0.0136,82.58,1941.0,3366.81,3.69,4.16687,14.33932,16.8,5381.0,4.426,-0.1,0.911,0.806,14.107,14.722,14.052,13.844,13.757,12.789,12.363,12.268,0.0,18.99994,45.88687,-11.02,-3.88,0.00052,0.0002,-8.81,-1.3,8.91,-8.82,-0.9,8.87
K07161.01,FALSE POSITIVE,18.84497,0.895,4.9442,4143.4,0.07047,0.26757,5.35,0.1211,87.0,552.0,21.89,17.13,43.21606,181.69836,79.8,5220.0,4.578,-0.64,0.695,0.665,15.695,16.375,15.68,15.403,15.281,14.299,13.84,13.692,0.0,19.21768,45.87567,-15.11,-3.38,0.04258,0.00876,-3.675,-0.732,3.747,-3.976,-1.122,4.131
K07163.01,FALSE POSITIVE,14.75948,0.56,9.7746,357470.0,0.6303,0.48086,76.06,0.123,88.19,862.0,130.69,17.69162,6227.5034,22832.904,3813.5,6522.0,4.407,-0.26,1.105,1.135,13.822,14.128,13.771,13.691,13.661,12.84,12.59,12.563,0.0,19.51602,45.80151,0.05678,-0.00854,0.026,-0.019,-0.001,0.002,0.002,0.055,0.061,0.082
K07165.01,FALSE POSITIVE,1.5883,0.855,4.37027,165030.0,0.52479,0.37447,120.0,0.0318,76.57,2773.0,13941.82,3.6825,2582.7007,21201.256,1071.6,7742.0,4.024,-0.16,2.094,1.687,12.186,12.268,12.158,12.188,12.208,11.449,11.358,11.317,0.0,19.81349,45.84984,-0.14578,-0.06245,0.0,-0.002,-0.003,0.004,0.005,-0.13,-0.071,0.148
K07166.01,FALSE POSITIVE,1.58826,0.021,2.655,78.9,0.00794,0.75056,0.47,0.022,89.73,862.0,130.67,4.64,2.87159,7.46162,8.5,3931.0,4.717,-0.1,0.544,0.564,15.455,16.799,15.476,14.879,14.568,13.37,12.738,12.562,0.856,19.81557,45.84331,0.1,0.2,-2e-05,-5e-05,-0.35,1.88,1.92,-0.61,1.56,1.68
K07292.01,FALSE POSITIVE,8.54124,0.793,3.654,298.8,0.0175,0.38587,1.4,0.0761,86.02,767.0,81.55,11.42,3.94552,9.66264,10.7,5602.0,4.614,-0.5,0.732,0.832,15.661,16.238,15.628,15.413,15.307,14.293,13.89,13.874,0.0,19.94694,47.17303,89.8,-45.6,-0.02595,0.01323,6.509,-5.922,8.8,6.591,-5.89,8.84
K07293.01,FALSE POSITIVE,1.01392,1.178,1.6393,34957.0,0.45267,1.37582,31.98,0.017,73.76,1392.0,883.9,4.21,27.25727,48.65337,79.8,5110.0,4.618,-0.78,0.647,0.632,15.856,16.552,15.848,15.558,15.421,14.46,13.994,13.919,0.273,18.86744,47.23879,-0.7,0.68,0.00013,-0.00012,-0.04,-0.056,0.068,-0.187,0.085,0.205
K07294.01,FALSE POSITIVE,17.91874,0.252,4.36387,118360.0,0.31987,3.95658,56.94,0.1232,89.64,942.0,186.0,40.647,1655.0476,7447.298,4696.8,5870.0,3.903,-1.1,1.63,0.775,13.776,14.259,13.76,13.569,13.48,12.539,12.184,12.082,0.0,19.16624,47.22466,0.058,-0.00027,-0.0047,-0.0008,0.018,0.0,0.018,0.056,0.04,0.069
K07295.01,FALSE POSITIVE,2.28752,0.346,10.0879,358580.0,0.57118,0.0819,86.76,0.0383,82.97,1801.0,2484.21,2.82956,3937.802,48732.562,3017.9,6773.0,4.306,0.21,1.391,1.427,13.99,14.26,13.921,13.874,13.864,13.116,12.921,12.802,0.0,19.48371,47.28627,-0.02778,-0.11557,0.0093,0.011,-0.003,-0.001,0.003,-0.03,-0.03,0.042
K07296.01,FALSE POSITIVE,659.2907,0.982,22.106,338.1,0.02322,0.0123,4.66,1.6519,89.14,322.0,2.53,65.6,5.75351,7.79106,27.0,6917.0,4.05,-0.28,1.837,1.383,10.629,10.789,10.576,10.547,10.573,9.774,9.611,9.532,0.141,19.6252,47.2903,2.3,1.2,-0.00032,-0.0002,-1.87,-13.3,13.5,-0.38,-12.7,12.7
K07299.01,FALSE POSITIVE,20.86786,1.045,5.73122,82601.0,0.48245,1.09064,53.53,0.1433,87.96,716.0,62.09,29.281,793.6024,4422.4136,2768.6,6095.0,4.378,-0.48,1.016,0.9,14.492,14.916,14.463,14.31,14.267,13.376,13.027,13.058,0.0,18.96364,47.31191,0.0651,-0.1341,0.0009,0.011,-0.004,-0.002,0.004,0.017,-0.193,0.194
K07425.01,FALSE POSITIVE,3.40195,0.958,16.5797,2477.0,0.06044,0.00301,14.32,0.0493,38.63,2076.0,4391.35,1.22571,7.24021,46.47178,304.0,7094.0,3.905,-0.48,2.17,1.379,12.471,12.63,12.418,12.375,12.414,11.628,11.469,11.436,0.331,19.34045,48.90338,-0.04,-0.03,6e-05,1e-05,-0.048,0.035,0.059,0.013,0.08,0.08
K07429.01,FALSE POSITIVE,2.25285,1.043,3.069,60.0,0.05155,0.0081,8.61,0.0371,36.39,1940.0,3351.24,1.295,3.67316,11.83786,8.8,6850.0,4.196,-0.14,1.53,1.35,13.178,13.388,13.109,13.073,13.075,12.269,12.093,12.053,0.0,19.67046,48.97595,-0.39,-1.43,2e-05,8e-05,-0.15,-0.09,0.17,-0.11,0.01,0.11
K07431.01,FALSE POSITIVE,5.39526,1.0,7.8377,104240.0,0.49884,0.13987,152.74,0.0716,80.4,1992.0,3721.55,5.993,109.89609,399.30194,175.7,7216.0,3.768,-0.12,2.804,1.682,10.143,10.275,10.099,10.131,10.151,9.387,9.246,9.197,0.0,19.01439,49.08979,-0.8779,1.1493,0.0,0.0,-0.49,-0.6,0.78,-1.78,1.4,2.29
K06064.02,FALSE POSITIVE,265.29945,0.88,4.563,4946.0,0.07536,5.56265,7.1,0.7968,89.82,270.0,1.25,275.0,20.14878,32.63622,34.3,5873.0,4.547,-0.22,0.863,0.954,15.518,16.017,15.464,15.304,15.207,14.263,13.992,13.925,0.0,19.35933,45.68149,0.91,0.19,0.0043,0.0009,-1.61,0.16,1.62,0.03,0.28,0.28
K06065.02,FALSE POSITIVE,265.3105,0.913,4.013,1530.0,0.04309,4.43507,4.69,0.8276,89.79,296.0,1.81,255.0,10.00723,12.84511,11.6,6108.0,4.471,-0.08,0.997,1.072,15.279,15.738,15.229,15.082,15.028,14.083,13.835,13.713,0.013,19.35934,45.68171,-2.86,0.37,0.0024,-0.0004,-2.03,0.13,2.04,-4.03,-0.35,4.05
K06252.01,FALSE POSITIVE,8.46044,1.061,4.73492,76413.0,0.47764,0.73874,36.62,0.0749,85.68,804.0,98.6,14.08662,452.52557,3704.5034,1797.4,5951.0,4.638,-1.06,0.702,0.796,14.813,15.251,14.777,14.626,14.544,13.609,13.298,13.277,0.0,19.40294,36.72885,0.0859,-1.521,-0.013,-0.012,0.06,0.051,0.079,0.005,-0.059,0.06
K06377.01,FALSE POSITIVE,4.31873,0.867,2.67349,59429.0,0.29729,1.734,29.74,0.0521,85.84,1091.0,334.31,11.957,158.72697,1560.35,394.4,5896.0,4.518,-0.08,0.916,1.008,15.69,16.25,15.637,15.45,15.323,14.518,14.072,13.944,0.0,19.73967,39.05537,0.1471,-0.2655,-0.0175,0.018,0.025,-0.039,0.047,-0.076,-0.026,0.08
K06379.01,FALSE POSITIVE,76.45316,1.26,5.1822,9662.2,0.38813,0.9129,22.89,0.2889,88.9,291.0,1.7,65.6,56.25497,165.07071,151.8,4831.0,4.713,-1.4,0.54,0.548,15.312,16.085,15.306,14.981,14.768,13.748,13.255,13.131,0.0,19.39867,39.18653,-0.346,0.139,0.0015,0.002,0.058,-0.1,0.115,-0.146,0.095,0.174
K06380.01,FALSE POSITIVE,7.69843,1.149,5.43677,42549.0,0.44658,0.28133,42.72,0.0738,83.12,878.0,140.16,9.5878,215.77641,1558.1451,942.6,5774.0,4.508,-0.24,0.876,0.903,15.451,16.017,15.404,15.208,15.068,14.148,13.775,13.562,0.0,19.6133,39.17201,-0.3893,-1.3369,0.014,0.0524,-0.309,-1.298,1.334,-0.355,-1.28,1.329
K06381.01,FALSE POSITIVE,0.5043,1.2942,1.4145,5995.4,0.38888,0.5181,50.41,0.012,47.56,2694.0,12445.73,1.9097,56.74264,443.6691,231.8,6140.0,4.243,-0.52,1.187,0.899,13.318,13.733,13.288,13.14,13.072,12.286,11.933,11.897,0.0,19.63724,39.13785,0.527,0.726,0.00029,0.00029,-0.023,-0.117,0.119,0.018,-0.007,0.019
K06382.01,FALSE POSITIVE,5.19426,0.378,7.25775,38851.0,0.18337,0.16525,41.77,0.0632,86.49,1546.0,1349.96,6.177,656.8063,5434.5547,2390.4,6100.0,3.895,-0.06,2.086,1.244,12.739,13.119,12.737,12.577,12.498,11.526,11.263,11.255,0.0,19.63971,39.19368,0.0212,-0.263,0.00411,0.0075,-0.102,-0.175,0.203,0.012,-0.113,0.114
K06385.01,FALSE POSITIVE,9.76117,0.343,11.4007,205870.0,0.42738,0.14985,95.58,0.0949,87.84,1325.0,729.48,9.10474,1811.26,13503.378,3150.9,6468.0,3.893,-0.4,2.048,1.196,13.773,14.195,13.75,13.592,13.501,12.691,12.438,12.346,0.0,19.74966,39.18511,0.05519,-0.10163,0.0097,0.0014,0.016,-0.005,0.017,-0.06,0.025,0.065
K06506.01,FALSE POSITIVE,5.89571,1.3087,56.84,129.7,0.31772,0.00124,32.41,0.0642,5.73,1002.0,238.37,1.3159,4.86031,8.37771,24.1,5956.0,4.504,-0.1,0.934,1.017,14.087,14.57,14.042,13.879,13.826,12.967,12.635,12.598,0.0,19.8974,40.16046,3.94,-3.97,-0.00021,0.00021,1.19,-1.19,1.68,1.62,-1.75,2.39
K06508.01,FALSE POSITIVE,1.03937,0.976,1.0713,743.6,0.03677,0.37244,12.6,0.0229,69.37,3320.0,28690.6,2.7706,5.17395,44.47429,182.9,6429.0,3.615,-0.36,3.137,1.479,13.028,13.347,12.983,12.891,12.832,12.044,11.805,11.757,0.0,18.94103,40.24272,0.84,-3.02,-0.00032,0.00108,0.466,-1.23,1.32,0.56,-1.14,1.27
K06509.01,FALSE POSITIVE,2.31169,0.628,8.689,38.4,0.006,0.01989,1.76,0.0461,69.3,3178.0,24113.62,1.778,4.02076,9.38521,16.0,9451.0,3.97,0.07,2.679,2.441,13.234,13.134,13.267,13.421,13.507,12.934,12.891,12.886,0.0,18.99027,40.20856,0.07,-0.04,-3e-05,6e-05,1.95,-2.81,3.42,0.33,0.02,0.33
K06510.01,FALSE POSITIVE,2.07218,0.641,4.54864,293720.0,0.5937,0.61531,46.55,0.0294,82.9,1204.0,495.23,5.1884,1352.9249,12307.685,590.7,5519.0,4.621,-0.5,0.718,0.811,15.08,15.627,15.04,14.846,14.753,13.85,13.401,13.352,0.022,19.00136,40.2985,0.04866,0.00295,0.0,0.0,-0.004,-0.005,0.007,0.046,0.128,0.136
K06634.01,FALSE POSITIVE,3.34329,1.21,27.29,166.8,0.22101,0.00306,64.0,0.0504,6.71,2094.0,4535.97,1.218,4.58736,11.25412,79.5,6541.0,3.773,-0.22,2.652,1.519,13.276,13.621,13.225,13.128,13.038,12.185,11.987,11.903,0.111,19.79086,41.14741,0.84,-0.04,-3e-05,0.0,-0.27,0.23,0.36,-0.29,0.16,0.33
K06636.01,FALSE POSITIVE,0.90568,0.357,1.249,70.4,0.00783,3.35971,0.78,0.0181,86.11,1901.0,3074.42,5.26,3.91337,8.96674,11.1,6075.0,4.501,-0.36,0.909,0.957,14.92,15.368,14.875,14.729,14.643,13.782,13.425,13.39,0.0,19.28436,41.26778,6.5,5.0,-0.00029,-0.00024,4.5,4.16,6.13,4.53,3.98,6.03
K06637.01,FALSE POSITIVE,0.90567,0.033,1.0,110.4,0.00943,7.9175,0.76,0.0164,89.73,1468.0,1096.04,7.0,3.24176,9.9633,12.1,4949.0,4.552,-0.18,0.741,0.715,15.283,16.081,15.242,14.941,14.785,13.733,13.238,13.111,0.004,19.28669,41.27819,1.5,-2.0,-0.00014,0.00018,3.31,0.23,3.31,3.36,0.13,3.36
K06639.01,FALSE POSITIVE,0.79005,0.65,4.9939,149300.0,0.38848,0.1735,56.93,0.0186,68.69,2541.0,9873.85,1.789,449.4914,2790.9436,174.5,6785.0,4.321,0.07,1.342,1.374,14.838,15.186,14.803,14.689,14.668,13.998,13.742,13.67,0.0,19.50266,41.2116,0.006,0.0344,0.01,0.0,-0.008,-0.001,0.008,-0.117,0.041,0.124
K06770.01,FALSE POSITIVE,0.52881,0.432,2.2865,57.7,0.00711,0.36303,1.84,0.0141,75.72,3558.0,37880.12,1.751,3.43267,13.15451,38.8,6224.0,3.815,-0.1,2.368,1.337,13.274,13.692,13.23,13.095,13.054,12.133,11.874,11.823,0.0,19.71888,42.28608,-4.19,1.44,8e-05,-3e-05,-1.41,0.09,1.41,-1.45,0.09,1.45
K06771.01,FALSE POSITIVE,0.70061,0.37,0.993,23.5,0.00455,5.04418,1.22,0.0171,85.82,3312.0,28551.69,5.08,3.67868,7.7939,9.0,6280.0,3.795,-0.12,2.449,1.366,12.609,12.975,12.561,12.452,12.423,11.582,11.349,11.288,0.0,19.8991,42.24049,10.5,0.4,-0.00022,-1e-05,7.34,-1.02,7.41,7.35,-1.03,7.42
K06773.01,FALSE POSITIVE,15.53753,0.425,5.8262,209010.0,0.43154,1.69562,40.9,0.1142,89.13,694.0,54.73,27.8662,1550.5677,7646.191,2807.8,5704.0,4.476,-0.38,0.868,0.822,14.875,15.401,14.838,14.649,14.564,13.551,13.187,13.186,0.0,18.91839,42.35934,-0.159,0.0655,0.005,0.001,0.005,0.005,0.007,-0.151,-0.012,0.152
K07887.01,FALSE POSITIVE,6.35216,0.196,3.251,185.7,0.01214,1.53049,18.1,0.0848,89.24,2698.0,12523.45,14.83,4.99294,10.04428,10.9,4820.0,2.471,-0.24,13.654,2.009,11.673,12.555,11.647,11.295,11.05,9.919,9.371,9.247,0.0,20.0515,44.48525,-27.16,-14.48,0.00381,0.00203,-0.78,-0.69,1.05,-0.64,-0.64,0.91
K06902.01,FALSE POSITIVE,0.70517,13.5485,1.11196,375230.0,13.43456,818.96362,366.76,0.0097,60.73,751.0,75.23,27.82,214.49283,2272.7131,222.8,3354.0,5.031,-0.1,0.25,0.245,15.815,17.588,16.119,15.055,14.508,13.133,12.581,12.371,0.0,19.17572,43.3711,0.01836,1.2031,0.0,-0.01,-0.001,0.012,0.012,-0.057,1.339,1.34
K06903.01,FALSE POSITIVE,38.05814,0.63,8.82403,308870.0,0.60729,1.51156,94.1,0.2422,89.26,736.0,69.39,48.7328,4632.5156,13456.09,3602.0,6894.0,4.25,-0.2,1.419,1.317,12.178,12.367,12.115,12.079,12.103,11.27,11.129,11.084,0.0,19.32772,43.39078,0.073,-0.04069,-0.004,0.001,0.0,0.003,0.003,0.026,-0.043,0.05
K06906.01,FALSE POSITIVE,1.74337,1.855,10.405,451.0,0.87043,0.04175,140.49,0.0308,10.31,2029.0,4006.15,1.8859,29.82535,10.16865,20.8,6640.0,4.208,-0.08,1.478,1.291,13.142,13.434,13.079,13.017,12.993,12.119,11.968,11.913,0.178,19.72716,43.38597,-0.124,-0.027,1e-05,-1e-05,-0.054,0.02,0.06,-0.101,0.04,0.11
K06908.01,FALSE POSITIVE,1.5071,0.336,5.8097,497660.0,0.68713,0.33794,131.16,0.0288,84.39,2378.0,7555.78,3.43628,197.36736,890.72577,711.8,6919.0,4.099,-0.16,1.748,1.406,14.15,14.446,14.101,14.024,13.947,13.143,12.962,12.899,0.0,19.81734,43.3061,-0.1104,-0.9309,0.8,-0.8,-1.9,2.7,3.3,-0.088,0.112,0.142
K07035.01,FALSE POSITIVE,11.93113,1.037,5.56983,300510.0,0.89242,2.32121,93.46,0.1003,87.71,831.0,112.47,25.946,2890.892,14431.752,5606.7,6089.0,4.449,-0.38,0.959,0.942,14.378,14.797,14.33,14.199,14.144,13.223,12.85,12.84,0.0,18.94157,44.44024,-0.21876,-0.40049,-0.005,0.002,0.006,0.002,0.006,-0.262,-0.368,0.452
K07036.01,FALSE POSITIVE,11.93138,0.412,3.639,122.1,0.01015,1.64168,0.56,0.0819,88.98,415.0,7.0,23.1,6.97726,12.49474,14.7,3787.0,4.742,-0.1,0.505,0.514,14.003,15.457,14.103,13.38,13.035,11.752,11.082,10.884,0.0,18.94393,44.45871,2.32,-1.42,-0.00029,0.00024,-0.29,-1.36,1.39,-0.7,-0.55,0.89
K07042.01,FALSE POSITIVE,13.25413,1.051,4.34991,44980.0,0.37314,0.9401,58.51,0.1086,87.07,990.0,227.51,20.591,558.39374,3634.8604,2281.0,6175.0,4.111,-0.42,1.436,0.97,13.876,14.325,13.856,13.684,13.633,12.753,12.468,12.413,0.0,19.79688,44.46422,-0.1318,-0.0368,0.0,-0.001,0.006,0.001,0.006,-0.087,-0.044,0.097
K07170.01,FALSE POSITIVE,1.92201,1.312,3.101,6547.8,0.40951,0.11016,48.61,0.0287,61.84,1596.0,1534.66,2.781,76.74022,912.41644,284.4,5880.0,4.296,-0.4,1.087,0.854,14.738,15.264,14.714,14.513,14.436,13.513,13.184,13.043,0.0,19.66278,45.92932,-0.108,-0.879,0.00115,0.0063,-0.208,-1.046,1.066,-0.137,-0.939,0.949
K07172.01,FALSE POSITIVE,32.00382,1.226,4.31197,17120.0,0.40635,1.09929,180.25,0.237,88.2,960.0,201.25,39.044,196.02455,858.71075,711.4,5260.0,3.459,0.02,4.062,1.73,13.396,14.155,13.348,13.07,12.928,11.858,11.387,11.303,0.0,19.81891,45.95322,-0.4677,0.397,0.007,-0.004,-0.48,0.267,0.549,-0.441,0.379,0.581
K07176.01,FALSE POSITIVE,5.74882,1.172,1.9216,11657.0,0.3276,1.67375,26.94,0.0565,85.3,799.0,96.29,14.3,59.89274,392.86017,43.3,4961.0,4.545,-0.14,0.753,0.725,15.311,16.125,15.266,14.962,14.782,13.747,13.237,13.226,0.0,19.54798,46.0537,-0.018,-0.108,0.0012,-0.0002,-0.005,0.014,0.015,-0.031,-0.012,0.034
K07300.01,FALSE POSITIVE,0.51757,1.021,2.23102,87205.0,0.48435,0.81397,37.02,0.0116,63.13,1863.0,2827.01,2.259,254.40193,4893.0938,740.2,5427.0,4.633,-0.52,0.7,0.776,15.777,16.377,15.739,15.519,15.364,14.356,13.941,13.804,0.0,19.16158,47.37332,0.0411,-0.0547,0.0,0.0,-0.014,0.0,0.014,0.052,-0.002,0.052
K07302.01,FALSE POSITIVE,24.70933,0.928,5.0698,29265.0,0.22464,0.81857,25.1,0.1672,88.22,662.0,45.33,29.7833,443.97632,1316.6489,284.7,6065.0,4.427,-0.12,1.023,1.018,13.737,14.157,13.671,13.557,13.491,12.557,12.307,12.197,0.0,19.31204,47.31775,0.0434,-0.2067,-0.0006,-0.0001,0.022,0.013,0.025,-0.073,-0.1,0.124
K07303.01,FALSE POSITIVE,13.68369,0.089,4.22504,185510.0,0.39582,4.13953,30.6,0.0982,89.85,635.0,38.37,34.475,5679.3096,31861.896,3641.6,5359.0,4.566,-0.72,0.708,0.673,11.544,12.07,11.506,11.319,11.237,10.225,9.826,9.759,0.0,19.46239,47.30993,-1.48895,0.86227,-0.0012,-0.0011,-0.015,0.0,0.02,-1.62,0.9,1.85
K07306.01,FALSE POSITIVE,0.69156,1.0183,5.23,1901.0,0.09231,0.05598,5.91,0.0128,24.64,1460.0,1074.31,1.123,15.89477,8.0842,3.4,4892.0,4.669,-0.98,0.586,0.583,14.353,15.117,14.327,14.026,13.846,12.783,12.252,12.157,0.001,19.83948,47.34548,-0.42,0.43,0.00017,-0.00017,0.05,-0.038,0.06,0.06,0.04,0.07
K07307.01,FALSE POSITIVE,1.35337,0.579,2.2396,104560.0,0.31177,1.72523,26.69,0.0215,83.97,1444.0,1031.53,5.507,300.94766,3349.8833,303.0,5426.0,4.511,-0.48,0.784,0.726,14.956,15.567,14.916,14.694,14.575,13.629,13.178,13.069,0.0,19.87575,47.38451,-0.0428,-0.0762,-0.08,-0.047,0.39,0.215,0.445,-0.147,-0.004,0.147
K07433.01,FALSE POSITIVE,4.73771,0.8,6.384,105260.0,0.37258,0.22155,29.25,0.0511,82.83,882.0,143.54,6.406,530.508,4536.029,476.7,5335.0,4.624,-0.36,0.719,0.803,14.176,14.756,14.115,13.927,13.817,12.868,12.46,12.39,0.0,19.10146,49.06915,0.08,-0.003,0.0089,0.008,-0.109,-0.09,0.142,0.033,-0.07,0.078
